#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:simulationduchene" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:simulationduchene" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:simulationduchene" newick="(((((((s1:0.6426606674,s2:0.5734305775):0.2858497625,((s3:1.012070252,(s4:0.9103756946,s5:0.4376628382):0.9175484439):0.8051740921,s6:1.075023565):0.2636820916):1.818106616,s7:1.556227429):0.1375180022,((s8:0.3557638865,s9:0.7008781536):0.9632360501,(((s10:1.543250632,s11:1.487412333):1.829362005,(s12:0.8027789403,(s13:0.7491891023,(s14:0.6533226772,s15:2.581778586):0.8988785468):0.0509637617):0.2113408086):0.5370388708,((s16:0.6620596708,(s17:0.5971379899,(s18:0.3192840857,((s19:0.5577767246,s20:0.7786395049):0.02640799121,(s21:1.426520832,(s22:0.2598731183,s23:1.041304733):1.487367919):1.546975771):0.6308010291):0.318916949):1.218922129):0.1435098549,((s24:0.3612753217,((s25:0.5043871947,((s26:0.4932349992,s27:0.6031160389):2.754644257,s28:1.15865229):0.3702380695):1.374483897,s29:1.097581446):0.968091701):1.213779379,(s30:1.25927457,s31:1.368824181):1.435856231):0.4418075186):2.254874318):0.8977757109):0.9905439059):0.3899612481,((s32:0.5992954768,(s33:0.2913517223,s34:0.5086228394):0.7133622008):0.9027902178,((s35:0.3393591216,s36:1.429356584):1.296001414,s37:1.077925297):0.2655992788):1.440477632):1.135564147,((s38:0.07844844484,((((s39:0.7055393787,s40:0.8220794137):0.6422452189,(((s41:1.288054283,s42:0.7480817391):1.052387938,s43:0.8574113193):0.3618992087,(s44:0.02781309389,s45:0.2769952381):0.5221755451):0.252051076):0.366393852,(s46:0.164124439,s47:1.895368147):1.09797509):0.2332164296,(((s48:1.467735949,s49:1.468320772):0.7348691097,s50:1.388896298):0.8242891512,s51:0.5634443151):1.511934879):1.308576005):0.6459719339,(s52:0.07365470485,(s53:0.5575852768,(s54:0.704664951,((s55:0.6466064132,s56:0.2893751684):0.2606991112,s57:0.5506902622):0.3410836856):1.088037374):0.6267362498):0.5464118175):1.019240182):2.279052925,s58:1.575832418);" spec="beast.util.TreeParser">
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:simulationduchene" name="distribution" x="@birthRate.t:simulationduchene">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:simulationduchene" name="distribution">
#            <parameter id="clockRate.c:simulationduchene" name="x">1.0</parameter>
#            <Uniform id="Uniform.0.1" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="cal1.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:simulationduchene">
#            <taxonset id="cal1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="s1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s5" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s6" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s7" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s8" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s9" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s10" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s11" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s12" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s13" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s14" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s15" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s16" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s17" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s18" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s19" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s20" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s21" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s22" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s23" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s24" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s25" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s26" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s27" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s28" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s29" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s30" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s31" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s32" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s33" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s34" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s35" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s36" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s37" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s38" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s39" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s40" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s41" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s42" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s43" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s44" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s45" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s46" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s47" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s48" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s49" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s50" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s51" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s52" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s53" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s54" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s55" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s56" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s57" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="s58" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.01" name="distr">
#                <parameter id="RealParameter.a1" name="mean">50.0</parameter>
#                <parameter id="RealParameter.b1" name="sigma">5.0</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@simulationduchene" id="treeLikelihood.simulationduchene" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:simulationduchene">
#            <siteModel id="SiteModel.s:simulationduchene" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:simulationduchene" name="mutationRate">1.0</parameter>
#                <substModel id="JC69.s:simulationduchene" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:simulationduchene" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	clockRate	logP(mrca(cal1))	mrcatime(cal1)	
0	-80473.58655955734	-79934.32528471638	-539.2612748409628	-79934.32528471638	15.673933115899997	-513.1673210406899	1.0	1.0	-26.093953800272907	15.673933115899997	
100	-76184.12245320197	-75923.08315385217	-261.0392993497934	-75923.08315385217	10.87850201624834	-227.90109081430091	0.6768028749058269	0.7505008970466006	-33.138208535492474	10.87850201624834	
200	-65779.9606994669	-65633.51506907018	-146.44563039671146	-65633.51506907018	5.369954721601285	-104.08043512003432	0.44618065468029916	0.9777094398433653	-42.36519527667715	5.369954721601285	
300	-41780.70827983412	-41606.35133193379	-174.35694790033625	-41606.35133193379	10.827756892843736	-141.13927885377444	0.31503533091897756	0.18742240207856756	-33.217669046561795	10.827756892843736	
400	-20428.487769683812	-20250.121548927273	-178.36622075653784	-20250.121548927273	14.181211489695349	-150.17813210398043	0.2437197988890147	0.044367918840563854	-28.188088652557422	14.181211489695349	
500	-18159.016980353816	-17981.265363362643	-177.75161699117092	-17981.265363362643	15.38149361789678	-151.25442086297772	0.17025507187591957	0.03407564358840661	-26.4971961281932	15.38149361789678	
600	-16024.361186276588	-15840.969600648568	-183.3915856280199	-15840.969600648568	18.39447922591489	-160.8850303143586	0.21337980772733678	0.020076522672476605	-22.506555313661284	18.39447922591489	
700	-14622.838189120694	-14421.733118335675	-201.10507078501908	-14421.733118335675	31.75880681684094	-191.92187176447374	0.14743539188532553	0.008095474410188253	-9.183199020545343	31.75880681684094	
800	-14395.997465370852	-14197.065710175437	-198.93175519541464	-14197.065710175437	32.20887311522712	-190.0728948331741	0.14743539188532553	0.007982353401935687	-8.85886036224054	32.20887311522712	
900	-13789.226065051167	-13587.418414996793	-201.80765005437314	-13587.418414996793	37.226152585804805	-196.01585005351154	0.10222297134729157	0.003641950039582102	-5.791800000861598	37.226152585804805	
1000	-13718.225523113875	-13516.324242926641	-201.90128018723328	-13516.324242926641	37.36823799722173	-196.18167551569786	0.10762984418753856	0.0035645466706627784	-5.7196046715354285	37.36823799722173	
1100	-13673.956443679184	-13471.242294265696	-202.7141494134883	-13471.242294265696	39.68355748339748	-198.05719324388224	0.09136774591447831	0.0034351701827230216	-4.656956169606056	39.68355748339748	
1200	-13632.309753861904	-13428.977465205528	-203.3322886563758	-13428.977465205528	40.17008727984028	-198.87136852901787	0.07723140476279229	0.003325462147745065	-4.460920127357929	40.17008727984028	
1300	-13622.311006190093	-13413.778123901666	-208.53288228842686	-13413.778123901666	44.14698954197035	-205.319351214352	0.09758290774130911	0.0031270722724121677	-3.213531074074862	44.14698954197035	
1400	-13584.567447585834	-13388.133523041306	-196.43392454452803	-13388.133523041306	34.45043857543553	-189.06977088896318	0.09309207658313014	0.003959779688675592	-7.364153655564843	34.45043857543553	
1500	-13584.174998928398	-13383.617397419996	-200.5576015084031	-13383.617397419996	35.243359341840474	-193.6740561924834	0.13463109570639964	0.003870690804863888	-6.883545315919709	35.243359341840474	
1600	-13575.993531899998	-13373.14821971154	-202.8453121884582	-13373.14821971154	40.43162217878939	-198.48585866023072	0.09093938036526812	0.003432486644198502	-4.3594535282274745	40.43162217878939	
1700	-13570.182989518747	-13359.994231679599	-210.18875783914882	-13359.994231679599	47.80338463728517	-207.56387901247575	0.07040199321187351	0.002903162698310898	-2.624878826673069	47.80338463728517	
1800	-13557.230364823557	-13343.601229015085	-213.62913580847191	-13343.601229015085	51.32615972730404	-211.06558537038669	0.061157330461371284	0.002664191154016129	-2.563550438085235	51.32615972730404	
1900	-13553.027953728973	-13335.257200849901	-217.77075287907277	-13335.257200849901	54.57264983087101	-214.8241939039187	0.07368336237842939	0.0025057002205113523	-2.946558975154066	54.57264983087101	
2000	-13552.318638530238	-13336.629321125723	-215.68931740451382	-13336.629321125723	51.097064398930165	-213.13686995296703	0.09077081075410318	0.0026761361405718115	-2.5524474515467728	51.097064398930165	
2100	-13538.458338974902	-13339.5625840169	-198.89575495800344	-13339.5625840169	37.239911125228325	-193.11098115052323	0.09200661312560235	0.0037046099271713672	-5.78477380748021	37.239911125228325	
2200	-13545.0623715969	-13339.381844237634	-205.68052735926523	-13339.381844237634	44.316731036785065	-202.5061599914616	0.08030879490615035	0.0031130307045207656	-3.174367367803616	44.316731036785065	
2300	-13537.459999993149	-13334.20428982707	-203.255710166079	-13334.20428982707	40.37397594819931	-198.87412693952334	0.1059466096901021	0.0035719215403060916	-4.38158322655568	40.37397594819931	
2400	-13532.315269340406	-13327.65844655109	-204.6568227893166	-13327.65844655109	42.185271897230635	-200.90704683727355	0.09763867368724002	0.0033115998746701637	-3.7497759520430383	42.185271897230635	
2500	-13517.34649195393	-13312.539929995795	-204.80656195813438	-13312.539929995795	44.449241137159326	-201.66196703342752	0.08036881214992327	0.00314292747308585	-3.1445949247068583	44.449241137159326	
2600	-13528.170109477685	-13311.136183733677	-217.03392574400814	-13311.136183733677	54.19177989224244	-214.15412892506922	0.06544518554165096	0.002577895418928544	-2.879796818938933	54.19177989224244	
2700	-13523.563751225798	-13306.728762547022	-216.8349886787771	-13306.728762547022	54.35621955856972	-213.92707925628903	0.0611261646735021	0.002466989860398576	-2.90790942248808	54.35621955856972	
2800	-13529.915273196659	-13308.213282860843	-221.70199033581585	-13308.213282860843	57.16621999736706	-218.1465197091638	0.04859849943248131	0.0023457251941227954	-3.555470626652043	57.16621999736706	
2900	-13529.714591512797	-13311.885054683085	-217.82953682971146	-13311.885054683085	55.128249693106035	-214.77518148577585	0.06239576743088604	0.002605647916687747	-3.0543553439356157	55.128249693106035	
3000	-13518.190595248636	-13311.727258801468	-206.4633364471678	-13311.727258801468	44.366862315639274	-203.30031519810973	0.09261427686764387	0.003023959377650568	-3.163021249058071	44.366862315639274	
3100	-13503.599502104882	-13306.08209020457	-197.5174119003119	-13306.08209020457	36.394551002134946	-191.286870606003	0.1064298453682304	0.003686364734886791	-6.230541294308917	36.394551002134946	
3200	-13510.32354697334	-13301.717154696646	-208.60639227669506	-13301.717154696646	45.901759551361664	-205.7421043355592	0.0925404917546622	0.0029228419709311348	-2.8642879411358795	45.901759551361664	
3300	-13508.89845465031	-13303.75097308211	-205.1474815682019	-13303.75097308211	44.44134228936564	-202.00113161168323	0.07714247568844942	0.003228428618249282	-3.1463499565186686	44.44134228936564	
3400	-13515.823668843546	-13309.14622669238	-206.6774421511648	-13309.14622669238	45.4693790039892	-203.73853517333615	0.06537663173339267	0.003154292083827322	-2.938906977828651	45.4693790039892	
3500	-13525.86475934548	-13316.085796776033	-209.77896256944817	-13316.085796776033	47.99178092150024	-207.1699272464644	0.05863982573874919	0.003044584168975655	-2.609035322983781	47.99178092150024	
3600	-13532.97437547819	-13319.96317886977	-213.0111966084208	-13319.96317886977	51.367029057554305	-210.44544479389805	0.05728904941391976	0.002844529246003942	-2.565751814522729	51.367029057554305	
3700	-13527.612818396043	-13313.509159274901	-214.10365912114085	-13313.509159274901	52.983867404024465	-211.3972133818061	0.05952589457548658	0.0027559570614419282	-2.7064457393347667	52.983867404024465	
3800	-13533.178282906983	-13319.89608965204	-213.28219325494325	-13319.89608965204	52.983867404024465	-210.5757475156085	0.06486269362728983	0.0027559570614419282	-2.7064457393347667	52.983867404024465	
3900	-13532.104985030313	-13322.843498753553	-209.26148627676022	-13322.843498753553	49.51161234088838	-206.72833938101	0.06939835393831348	0.0029492326468640306	-2.5331468957502232	49.51161234088838	
4000	-13540.417297427077	-13321.67011610426	-218.74718132281703	-13321.67011610426	55.7594979005354	-215.55536855585282	0.08046996819496113	0.0025266068479611937	-3.1918127669642065	55.7594979005354	
4100	-13538.12532176402	-13321.186066477308	-216.9392552867126	-13321.186066477308	55.7594979005354	-213.7474425197484	0.0642202714183072	0.0026351638267139792	-3.1918127669642065	55.7594979005354	
